Region,Country ,Exchange,Name,Forex,Symbol,ISIN,SEDOL,Close(local),Mcap(local),Mcap(USD),Industry,Supersector,1 Day Close,1 Week Close,2 Week Close,1 Month Close,2 Month Close,3 Month Close,1 Day Change %,1 Day Change % (USD),1 Week Change %,1 Week Change % (USD),2 Week Change %,2 Week Change % (USD),1 Month Change %,1 Month Change % (USD),2 Month Change %,2 Month Change % USD,3 Month Change %,3 Month Change % (USD),RecScore
North America,US,NYSE,W.R. Berkley Corp.,USD,WRB.N,US0844231029,2093644,22.55,3177562256,3177562256,Financials,Insurance,22.52,23.56,20.57,21.14,26.48,30.74,0.001332149,0.001332149,-0.04286927,-0.04286927,0.096256684,0.096256685,0.066698202,0.066698202,-0.148413897,-0.148413897,-0.266428107,-0.266428107,0.250918626
North America,US,NYSE,Axis Capital Holdings Ltd.,USD,AXS.N,BMG0692U1099,2677606,22.54,3188351679,3188351679,Financials,Insurance,22.78,24.63,21.05,22.77,24.26,29.41,-0.010535558,-0.010535558,-0.084855867,-0.084855867,0.070783848,0.070783848,-0.01010101,-0.01010101,-0.070898599,-0.070898599,-0.233594016,-0.233594016,0.194452749
North America,US,NASDAQ,Arch Capital Group Ltd.,USD,ACGL.OQ,BMG0450A1053,2740542,53.86,2678792204,2678792204,Financials,Insurance,54.9,56.92,50.88,53.87,60.15,69.99,-0.018943534,-0.018943534,-0.053759663,-0.053759663,0.058569182,0.058569182,-0.000185632,-0.000185632,-0.104571904,-0.104571904,-0.230461494,-0.230461495,0.377051631
North America,US,NYSE,ACE Ltd.,USD,ACE.N,CH0044328745,B3BQMF6,40.4,13449428418,13449428418,Financials,Insurance,40.15,40.4,36.47,38.51,43.66,52.29,0.00622665,0.00622665,0,0,0.107759803,0.107759803,0.049078162,0.049078162,-0.074667888,-0.074667888,-0.227385733,-0.227385733,0.364845698
North America,US,NASDAQ,Cincinnati Financial Corp.,USD,CINF.OQ,US1720621010,2196888,22.87,3473694019,3473694019,Financials,Insurance,22.69,23.3,20.71,20.56,21.93,28.94,0.00793301,0.00793301,-0.018454936,-0.018454935,0.104297441,0.104297441,0.112354086,0.112354086,0.042863657,0.042863657,-0.209744299,-0.209744299,0.377116657
North America,US,NYSE,Loews Corp.,USD,L.N,US5404241086,2523022,22.1,7829892110,7829892110,Financials,Insurance,22.34,23.51,20.16,20.53,24.4,27.77,-0.010743062,-0.010743062,-0.059974479,-0.059974479,0.096230159,0.096230159,0.076473453,0.076473453,-0.094262295,-0.094262295,-0.20417717,-0.20417717,0.216805173
North America,US,NYSE,Chubb Corp.,USD,CB.N,US1712321017,2195722,42.32,15053288580,15053288580,Financials,Insurance,41.63,43.11,37.54,39.43,42.58,50.37,0.016574586,0.016574586,-0.018325215,-0.018325215,0.127330847,0.127330847,0.073294446,0.073294446,-0.006106153,-0.006106153,-0.159817352,-0.159817352,0.273979168
North America,US,NYSE,Marsh & McLennan Cos.,USD,MMC.N,US5717481023,2567741,20.25,10348954673,10348954673,Financials,Insurance,20.23,20.86,18.83,18.21,19.33,23.65,0.000988631,0.000988631,-0.02924257,-0.029242569,0.075411577,0.075411577,0.112026359,0.112026359,0.047594413,0.047594413,-0.143763214,-0.143763214,0.276044531
North America,US,NYSE,PartnerRe Ltd.,USD,PRE.N,BMG6852T1053,2671932,62.07,3416913403,3416913403,Financials,Insurance,61.3,64.36,59.34,61.89,65.53,70.72,0.012561175,0.012561175,-0.035581106,-0.035581106,0.046006067,0.046006067,0.002908386,0.002908386,-0.052800244,-0.052800244,-0.122313348,-0.122313348,0.343536187
North America,US,NYSE,AON Corp.,USD,AOC.N,US0373891037,2212717,40.82,9710832988,9710832988,Financials,Insurance,40,40.87,37.18,37.7,37.05,45.94,0.0205,0.0205,-0.001223391,-0.001223391,0.097902098,0.097902098,0.082758621,0.082758621,0.101754386,0.101754386,-0.111449717,-0.111449717,0.378239008
North America,US,NYSE,Assurant Inc.,USD,AIZ.N,US04621X1081,2331430,21.78,2568061723,2568061723,Financials,Insurance,22.42,24.17,20.26,21.73,26.4,28.9,-0.028545941,-0.028545941,-0.098882913,-0.098882913,0.075024679,0.286684236,0.002300966,0.19964209,-0.175,-0.012567325,-0.246366782,-0.097985376,0.306200817
North America,US,NYSE,Travelers Cos. Inc.,USD,TRV.N,US89417E1091,2769503,40.64,23755005170,23755005170,Financials,Insurance,39.35,40.91,38.13,36.71,38.64,44.93,0.032782719,0.032782719,-0.006599853,-0.006599853,0.065827432,0.065827433,0.107055298,0.107055298,0.051759834,0.051759834,-0.095481861,-0.095481861,0.284153099
North America,US,NYSE,Willis Group Holdings Ltd.,USD,WSH.N,BMG966551084,2764984,22,3659219938,3659219938,Financials,Insurance,22.35,23.47,21.05,22.09,24.76,23.97,-0.015659955,-0.015659955,-0.062633149,-0.062633149,0.045130641,0.045130641,-0.004074242,-0.004074242,-0.111470113,-0.111470113,-0.082186066,-0.082186066,0.280948678
North America,US,NYSE,Everest Re Group Ltd.,USD,RE.N,BMG3223R1088,2556868,70.8,4131178423,4131178423,Financials,Insurance,71.38,72.3,65.53,66.25,63,77.03,-0.008125525,-0.008125525,-0.020746888,-0.020746888,0.080421181,0.080421181,0.068679245,0.068679245,0.123809524,0.123809524,-0.08087758,-0.08087758,0.409724006
North America,US,NYSE,Progressive Corp.,USD,PGR.N,US7433151039,2705024,13.44,8524638659,8524638659,Financials,Insurance,13.43,13.89,11.99,12.06,12.15,14.37,0.000744602,0.000744602,-0.032397408,-0.032397408,0.120934112,0.120934112,0.114427861,0.114427861,0.10617284,0.10617284,-0.064718163,-0.064718163,0.408162134
North America,US,NYSE,Markel Corp.,USD,MKL.N,US5705351048,2566436,283.88,2785149235,2785149235,Financials,Insurance,283.57,271.25,236.88,279.08,270.03,293,0.001093204,0.001093205,0.046562212,0.046562212,0.198412698,0.181118377,0.017199369,0.002520142,0.051290597,0.036119399,-0.03112628,-0.045108119,0.3128893
North America,US,NYSE,RenaissanceRe Holdings Ltd.,USD,RNR.N,BMG7496G1033,2728429,49.44,3027596041,3027596041,Financials,Insurance,48.8,50.41,44.94,44.1,44.69,50.97,0.013114754,0.013114754,-0.019242214,-0.019242214,0.100133511,0.100133511,0.121088435,0.121088436,0.10628776,0.10628776,-0.030017657,-0.030017657,0.380859855
North America,US,NYSE,CBS Corp. Cl B,USD,CBS.N,US1248572026,B0SRLH6,3.84,2243631330,2243631330,Consumer Services,Media,4.61,4.42,3.83,4.55,5.72,7.97,-0.1670282,-0.1670282,-0.131221719,-0.131221719,0.002610966,0.002610966,-0.156043956,-0.156043956,-0.328671329,-0.328671329,-0.518193225,-0.518193225,0.299962578
North America,US,NASDAQ,News Corp. Cl A,USD,NWSa.N,US65248E1047,B03DQ41,6.62,12014278461,12014278461,Consumer Services,Media,6.94,6.75,6.01,5.77,6.39,8.84,-0.04610951,-0.04610951,-0.019259259,-0.019259259,0.101497504,0.101497504,0.147313692,0.147313691,0.03599374,0.03599374,-0.251131222,-0.251131222,0.309252122
North America,US,NYSE,Cablevision Systems Corp.,USD,CVC.N,US12686C1099,2162243,12.94,3021585937,3021585937,Consumer Services,Media,13.74,13.91,12.06,13.31,16.03,16.25,-0.058224163,-0.058224163,-0.069734004,-0.069734004,0.072968491,0.072968491,-0.027798648,-0.027798648,-0.192763568,-0.192763568,-0.203692308,-0.203692308,0.280412417
North America,US,NYSE,Walt Disney Co.,USD,DIS.N,US2546871060,2270726,18.16,31503653020,31503653020,Consumer Services,Media,18.59,18.92,17.21,16.86,20.68,22.48,-0.023130715,-0.023130715,-0.040169133,-0.040169133,0.055200465,0.055200465,0.077105575,0.077105575,-0.121856867,-0.121856867,-0.192170819,-0.192170819,0.425881867
North America,US,NYSE,Omnicom Group Inc.,USD,OMC.N,US6819191064,2279303,23.4,7272720000,7272720000,Consumer Services,Media,23.85,24.96,23.44,24.24,25.89,26.32,-0.018867925,-0.018867925,-0.0625,-0.0625,-0.001706485,-0.001706485,-0.034653465,-0.034653465,-0.09617613,-0.09617613,-0.110942249,-0.110942249,0.245045437
North America,US,NASDAQ,Comcast Corp. Cl A,USD,CMCSA.OQ,US20030N1019,2044545,13.64,28083015499,28083015499,Consumer Services,Media,14.54,14.08,12.57,13.34,14.65,16.46,-0.061898212,-0.061898212,-0.03125,-0.03125,0.085123309,0.172092579,0.022488756,0.10443806,-0.06894198,0.005679435,-0.171324423,-0.104908644,0.458958546
North America,US,NYSE,Viacom Inc. Cl B,USD,VIAb.N,US92553P2011,B0SRLF4,17.38,9540680906,9540680906,Consumer Services,Media,17.54,18.05,15.16,15.39,14.75,18.21,-0.009122007,-0.009122007,-0.037119114,-0.037119114,0.146437995,0.116721443,0.129304743,0.100032299,0.178305085,0.147762514,-0.045579352,-0.070318667,0.263950956
North America,US,NYSE,Washington Post Co. Cl B,USD,WPO.N,US9396401088,2942003,357.1,2095743862,2095743862,Consumer Services,Media,368.94,369,349,370.63,390.56,383.7,-0.032091939,-0.032091939,-0.032249322,-0.032249322,0.023209169,0.023209169,-0.03650541,-0.03650541,-0.085671856,-0.085671856,-0.069324993,-0.069324993,0.310074424
North America,US,NASDAQ,Liberty Global Inc. Cl A,USD,LBTYA.OQ,US5305551013,B018V87,14.56,2105893200,2105893200,Consumer Services,Media,15.26,14.05,10.91,12.42,14.57,15.41,-0.04587156,-0.04587156,0.036298932,0.036298932,0.334555454,0.334555454,0.172302738,0.172302737,-0.000686342,-0.000686342,-0.055158988,-0.055158988,0.429937768
North America,US,NASDAQ,DISH Network Corp. Cl A,USD,DISH.OQ,US25470M1099,2303581,11.11,2334198057,2334198057,Consumer Services,Media,11.57,11.32,10.42,11.08,12.84,11.11,-0.039757995,-0.039757995,-0.018551237,-0.018551237,0.06621881,0.06621881,0.002707581,0.002707581,-0.134735202,-0.134735202,0,0,0.242598045
North America,US,NYSE,McGraw-Hill Cos.,USD,MHP.N,US5806451093,2551443,22.87,7333241349,7333241349,Consumer Services,Media,24.71,21.25,19.4,19.99,21.99,22.85,-0.07446378,-0.07446378,0.076235294,0.076235294,0.178865979,0.178865979,0.144072036,0.144072036,0.04001819,0.04001819,0.000875274,0.000875274,0.316219052
North America,US,NASDAQ,DIRECTV Group Inc.,USD,DTV.OQ,US25459L1061,2226064,22.79,12465863331,12465863331,Consumer Services,Media,22.88,23.45,20.86,19.95,21.9,22.41,-0.003933566,-0.003933566,-0.028144989,-0.028144989,0.092521572,0.092521572,0.14235589,0.14235589,0.040639269,0.040639269,0.016956716,0.016956716,0.264797659
North America,US,NYSE,Dun & Bradstreet Corp.,USD,DNB.N,US26483E1001,2636254,77,4151304157,4151304157,Consumer Services,Media,75.97,77.09,73.68,73.37,76,74.31,0.013557983,0.013557983,-0.001167467,-0.001167467,0.045059718,0.045059718,0.049475262,0.049475262,0.013157895,0.013157895,0.036199704,0.036199704,0.443592444
North America,US,NASDAQ,Liberty Media Corp. Series A Liberty Entertai,USD,LMDIA.OQ,US53071M5004,B2Q4TJ1,19.95,9826647012,9826647012,Consumer Services,Media,20.05,20.32,17.19,17,18.35,16.94,-0.004987531,-0.004987531,-0.018208661,-0.018208661,0.160558464,0.160558464,0.173529412,0.173529412,0.08719346,0.08719346,0.17768595,0.17768595,0.32485982
North America,US,NYSE,Sunoco Inc.,USD,SUN.N,US86764P1093,2859868,26.48,3113576656,3113576656,Oil & Gas,Oil & Gas,27.24,28.84,28.12,34.68,46.32,43.05,-0.027900147,-0.027900147,-0.081830791,-0.081830791,-0.058321479,-0.058321479,-0.23644752,-0.23644752,-0.428324698,-0.428324698,-0.384901278,-0.384901278,0.189091001
North America,US,NYSE,Devon Energy Corp.,USD,DVN.N,US25179M1036,2480677,44.69,18733916165,18733916165,Oil & Gas,Oil & Gas,45.89,52.04,46.35,45.48,61.6,65.49,-0.026149488,-0.026149488,-0.14123751,-0.14123751,-0.035814455,-0.035814455,-0.017370273,-0.017370273,-0.274512987,-0.274512987,-0.317605741,-0.317605741,0.142286314
North America,US,NYSE,Cimarex Energy Co.,USD,XEC.N,US1717981013,2987521,18.38,1519091671,1519091671,Oil & Gas,Oil & Gas,19.61,20.69,18.16,19.78,24.84,26.53,-0.0627231,-0.0627231,-0.111648139,-0.111648139,0.012114537,0.012114537,-0.070778564,-0.070778564,-0.260064412,-0.260064412,-0.307199397,-0.307199397,0.253548984
North America,US,NYSE,ConocoPhillips,USD,COP.N,US20825C1045,2685717,39.16,54036915299,54036915299,Oil & Gas,Oil & Gas,40.33,40.75,36.12,38.45,47.53,51.45,-0.029010662,-0.029010662,-0.039018405,-0.039018405,0.084163898,0.084163898,0.01846554,0.01846554,-0.176099306,-0.176099306,-0.238872692,-0.238872692,0.338959412
North America,US,NYSE,Plains Exploration & Production Co.,USD,PXP.N,US7265051000,2979249,17.23,1852225000,1852225000,Oil & Gas,Oil & Gas,17.96,19.73,16.12,20.14,21.12,22.59,-0.04064588,-0.04064588,-0.126710593,-0.126710593,0.068858561,0.068858561,-0.14448858,-0.14448858,-0.184185606,-0.184185606,-0.23727313,-0.23727313,0.24106389
North America,US,NYSE,Williams Cos.,USD,WMB.N,US9694571004,2967181,11.38,6557909709,6557909709,Oil & Gas,Oil & Gas,11.55,12.85,11.15,11.62,14.15,14.32,-0.014718615,-0.014718615,-0.114396887,-0.114396887,0.020627803,0.020627803,-0.020654045,-0.020654045,-0.195759717,-0.195759717,-0.205307263,-0.205307263,0.214935321
North America,US,NYSE,Valero Energy Corp.,USD,VLO.N,US91913Y1001,2041364,17.9,9236694419,9236694419,Oil & Gas,Oil & Gas,19.05,18.55,17.92,20.24,24.12,21.55,-0.060367454,-0.060367454,-0.035040431,-0.035040431,-0.001116071,-0.001116071,-0.115612648,-0.115612648,-0.25787728,-0.25787728,-0.16937355,-0.16937355,0.161503935
North America,US,NYSE,EOG Resources Inc.,USD,EOG.N,US26875P1012,2318024,54.76,13526770735,13526770735,Oil & Gas,Oil & Gas,59.31,66.08,61.52,51.41,67.77,65.82,-0.076715562,-0.076715562,-0.171307506,-0.171307506,-0.109882965,-0.109882965,0.06516242,0.06516242,-0.191972849,-0.191972849,-0.168034032,-0.168034032,0.282767231
North America,US,NYSE,El Paso Corp.,USD,EP.N,US28336L1098,2295945,6.25,4408684856,4408684856,Oil & Gas,Oil & Gas,6.63,7.19,6.35,7.31,8.18,7.44,-0.057315234,-0.057315234,-0.130737135,-0.130737135,-0.015748031,-0.015748032,-0.14500684,-0.14500684,-0.23594132,-0.23594132,-0.159946237,-0.159946237,0.123107515
North America,US,NYSE,Exxon Mobil Corp.,USD,XOM.N,US30231G1022,2326618,68.1,3.36525E+11,3.36525E+11,Oil & Gas,Oil & Gas,69.98,70.53,66.97,70.95,76.48,78.59,-0.026864819,-0.026864819,-0.034453424,-0.034453424,0.016873227,-0.012117483,-0.040169133,-0.067533585,-0.10957113,-0.134956954,-0.133477542,-0.158181802,0.197166878
North America,US,NYSE,Nabors Industries Ltd.,USD,NBR.N,BMG6359F1032,2963372,9.99,2842897617,2842897617,Oil & Gas,Oil & Gas,10.69,11.49,9.23,10,10.95,11.55,-0.065481759,-0.065481759,-0.130548303,-0.130548303,0.082340195,0.082340195,-0.001,-0.001,-0.087671233,-0.087671233,-0.135064935,-0.135064935,0.281695161
North America,US,NYSE,Apache Corp.,USD,APA.N,US0374111054,2043962,64.09,21350802179,21350802179,Oil & Gas,Oil & Gas,65.97,70.65,62.23,59.83,75,73.64,-0.028497802,-0.028497802,-0.092852088,-0.092852088,0.029889121,0.029889121,0.071201738,0.071201738,-0.145466667,-0.145466667,-0.129684954,-0.129684954,0.37243685
North America,US,NYSE,Halliburton Co.,USD,HAL.N,US4062161017,2405302,15.47,13826386988,13826386988,Oil & Gas,Oil & Gas,16.67,18.06,16.46,16.7,17.25,17.73,-0.071985603,-0.071985603,-0.143410853,-0.143410853,-0.060145808,-0.060145808,-0.073652695,-0.073652695,-0.103188406,-0.103188406,-0.127467569,-0.127467569,0.210055511
North America,US,NYSE,BJ Services Co.,USD,BJS.N,US0554821035,2069065,9.95,2917106901,2917106901,Oil & Gas,Oil & Gas,10.26,11.13,9.88,9.53,11,11.38,-0.030214425,-0.030214425,-0.106019766,-0.106019766,0.00708502,0.00708502,0.044071354,0.044071353,-0.095454545,-0.095454546,-0.125659051,-0.125659051,0.190596618
North America,US,NYSE,XTO Energy Inc.,USD,XTO.N,US98385X1063,2236911,30.62,17662160026,17662160026,Oil & Gas,Oil & Gas,31.97,35.37,30.52,31.95,37.09,34.89,-0.042227088,-0.042227088,-0.1342946,-0.1342946,0.00327654,0.00327654,-0.041627543,-0.041627543,-0.17444055,-0.17444055,-0.122384637,-0.122384637,0.147674727
North America,US,NYSE,Baker Hughes Inc.,USD,BHI.N,US0572241075,2072085,28.55,8801168997,8801168997,Oil & Gas,Oil & Gas,31.31,34.3,30.11,29.57,33.32,31.95,-0.088150751,-0.088150751,-0.167638484,-0.167638484,-0.05181003,-0.05181003,-0.03449442,-0.03449442,-0.143157263,-0.143157263,-0.106416275,-0.106416275,0.260514711
North America,US,NYSE,Chevron Corp.,USD,CVX.N,US1667641005,2838555,67.24,1.34787E+11,1.34787E+11,Oil & Gas,Oil & Gas,68.9,69.15,62.94,63.17,70.52,73.38,-0.024092888,-0.024092888,-0.027621114,-0.027621114,0.068319034,0.054000704,0.064429318,0.05016312,-0.046511628,-0.059290921,-0.083674026,-0.095955243,0.324477871
North America,US,NYSE,Cabot Oil & Gas Corp.,USD,COG.N,US1270971039,2162340,23.57,2420381144,2420381144,Oil & Gas,Oil & Gas,25.2,27.51,22.89,20.5,27.49,25.67,-0.06468254,-0.06468254,-0.143220647,-0.143220647,0.029707296,0.029707296,0.149756098,0.149756097,-0.142597308,-0.142597308,-0.081807557,-0.081807557,0.259806246
North America,US,NYSE,Occidental Petroleum Corp.,USD,OXY.N,US6745991058,2655408,55.65,45069667293,45069667293,Oil & Gas,Oil & Gas,57.96,60.97,53.59,52.5,54.55,58.44,-0.039855072,-0.039855072,-0.087256028,-0.087256028,0.038440007,0.022419918,0.06,0.043647303,0.020164986,0.004426827,-0.047741273,-0.062431837,0.198348888
North America,US,NYSE,Smith International Inc.,USD,SII.N,US8321101003,2816409,21.48,4701037169,4701037169,Oil & Gas,Oil & Gas,23.58,25.71,22.95,21.37,22.7,22.75,-0.089058524,-0.089058524,-0.164527421,-0.164527421,-0.064052288,-0.064052288,0.005147403,0.005147403,-0.053744493,-0.053744493,-0.055824176,-0.055824176,0.143420722
North America,US,NYSE,ENSCO International Inc.,USD,ESV.N,US26874Q1004,2105594,26.4,3744113261,3744113261,Oil & Gas,Oil & Gas,28.62,31.22,25.66,25.86,27.36,27.55,-0.077568134,-0.077568134,-0.154388213,-0.154388213,0.028838659,0.028838659,0.020881671,0.020881671,-0.035087719,-0.035087719,-0.041742287,-0.041742287,0.25040036
North America,US,NYSE,Schlumberger Ltd.,USD,SLB.N,AN8068571086,2779201,40.62,48421583259,48421583259,Oil & Gas,Oil & Gas,43.52,46.75,41.44,38.17,40.81,42.12,-0.066636029,-0.066636029,-0.131122995,-0.131122995,-0.019787645,-0.019787645,0.064186534,0.064186534,-0.004655722,-0.004655722,-0.035612536,-0.035612536,0.313247436
North America,US,NASDAQ,First Solar Inc.,USD,FSLR.OQ,US3364331070,B1HMF22,132.7,6022720746,6022720746,Oil & Gas,Oil & Gas,147.36,131.02,124.9,105,142.8,135.65,-0.099484256,-0.099484256,0.01282247,0.01282247,0.06244996,0.06244996,0.263809524,0.263809524,-0.070728291,-0.070728291,-0.021747143,-0.021747143,0.420135678
North America,US,NYSE,Marathon Oil Corp.,USD,MRO.N,US5658491064,2910970,26.29,18673258150,18673258150,Oil & Gas,Oil & Gas,27.31,26.7,24.44,24.15,27.23,26.65,-0.037348956,-0.037348956,-0.015355805,-0.015355805,0.075695581,0.075695581,0.088612836,0.088612836,-0.034520749,-0.034520749,-0.013508443,-0.013508443,0.397363703
North America,US,NYSE,Southwestern Energy Co.,USD,SWN.N,US8454671095,2828619,29.69,10152289570,10152289570,Oil & Gas,Oil & Gas,31.97,34.14,28.67,27.53,31.65,29.67,-0.07131686,-0.07131686,-0.130345636,-0.130345636,0.035577258,0.035577258,0.078459862,0.078459862,-0.06192733,-0.06192733,0.000674082,0.000674082,0.336797094
North America,US,NYSE,Anadarko Petroleum Corp.,USD,APC.N,US0325111070,2032380,38.89,17852051522,17852051522,Oil & Gas,Oil & Gas,41.01,43.84,37.32,35.62,36.74,37.95,-0.051694709,-0.051694709,-0.112910584,-0.112910584,0.042068596,0.042068596,0.091802358,0.091802358,0.058519325,0.058519325,0.024769433,0.024769433,0.386925734
North America,US,NYSE,Hess Corp.,USD,HES.N,US42809H1077,2023748,54.2,16002812045,16002812045,Oil & Gas,Oil & Gas,58.23,66.3,58.87,53.83,55.61,53.77,-0.069208312,-0.069208312,-0.182503771,-0.182503771,-0.079327331,-0.06362274,0.006873491,0.024048473,-0.025355152,-0.008729918,0.007997024,0.025191171,0.191829454
North America,US,NYSE,Murphy Oil Corp.,USD,MUR.N,US6267171022,2611206,44.77,8495622400,8495622400,Oil & Gas,Oil & Gas,47.59,51.79,46.94,42.79,44.18,43.63,-0.059256146,-0.059256146,-0.135547403,-0.135547403,-0.046229229,-0.046229229,0.046272494,0.046272494,0.013354459,0.013354459,0.02612881,0.02612881,0.190296558
North America,US,NYSE,Pioneer Natural Resources Co.,USD,PXD.N,US7237871071,2690830,16.47,1938351484,1938351484,Oil & Gas,Oil & Gas,18.16,18.74,15.63,15.04,14.64,15.85,-0.093061674,-0.093061674,-0.12113127,-0.12113127,0.053742802,0.053742803,0.095079787,0.095079788,0.125,0.125,0.039116719,0.039116719,0.357639263
